,id,sex,genotype,phenotype,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,Perimeter,Tribe,Genus,Species,sub-species,doresal/ventral,Anterior/Posterior,left/right,sub/Family,sex-phenotype
1114,2066,F,a-s,aurora,592504.0,1092.7767,1070,37.2266,213632595629,161508490024041,1.30772589028798e+17,0.56118,0.60597,0.64058,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3343.5861,Heliconiinae,Heliconius,numata,aurora,v,Ant,g,Ithomiinae,m-aurora
1115,2066,F,a-s,aurora,592583.0,1093.7994,1063,-41.0064,219002667677,166992331012487,1.36360776330576e+17,0.5719,0.61676,0.65156,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3284.2308,Heliconiinae,Heliconius,numata,aurora,v,Ant,g,Ithomiinae,m-aurora
1116,2066,F,a-s,aurora,928355.0,1616.4895,1690,69.7234,948549997381,1146924608679180,1.47099293146303e+18,0.59812,0.63492,0.66388,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4528.3254,Heliconiinae,Heliconius,numata,aurora,v,Ant,g,Ithomiinae,m-aurora
1117,2066,F,a-s,aurora,918364.0,1594.4912,1671,89.6617,920826379098,1101910539015890,1.39885740099342e+18,0.59925,0.63592,0.66483,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4416.9112,Heliconiinae,Heliconius,numata,aurora,v,Ant,g,Ithomiinae,m-aurora
1118,2066,F,a-s,aurora,592714.0,1093.6966,1063,-19.1162,218523419112,166475734349534,1.3581387438327e+17,0.57121,0.61608,0.65087,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3322.1719,Heliconiinae,Heliconius,numata,aurora,v,Ant,g,Ithomiinae,m-aurora
1119,2066,F,a-s,aurora,591398.0,1092.2306,1069,23.7998,212215932785,160159981348199,1.29470172175766e+17,0.56037,0.60522,0.63987,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3443.0592,Heliconiinae,Heliconius,numata,aurora,v,Ant,g,Ithomiinae,m-aurora
1120,2130,F,a-s,aurora,911657.0,1628.1033,1689,117.8435,976131911437,1199511622854970,1.55894125507032e+18,0.61264,0.64878,0.67705,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4341.7396,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
1121,2130,F,a-s,aurora,917357.0,1635.9109,1711,127.0009,1025830994482,1282446159313480,1.69461680100616e+18,0.61804,0.65351,0.68137,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4624.9772,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
1122,2130,F,a-s,aurora,622153.0,1110.1895,1107,89.3687,247621849508,194301399519520,1.63216819823055e+17,0.5699,0.61288,0.6465,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3588.0786,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
1123,2130,F,a-s,aurora,644108.0,1134.8213,1126,84.1656,268361588034,214836038722478,1.83650054938771e+17,0.57325,0.6159,0.64896,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3440.4978,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
1124,2130,F,a-s,aurora,920816.0,1636.639,1710,122.3033,1025889248821,1281095522148510,1.69127425528795e+18,0.61726,0.65284,0.68079,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4593.8716,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
1125,2130,F,a-s,aurora,913687.0,1628.1896,1686,136.5612,973752442294,1194702076555820,1.55051789645439e+18,0.61231,0.64858,0.67696,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4355.3203,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
1126,2130,F,a-s,aurora,642231.0,1131.7736,1123,81.6769,264705938080,210974539046014,1.79582908285218e+17,0.57168,0.61442,0.64754,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3451.8704,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
1127,2130,F,a-s,aurora,621289.0,1110.0224,1116,100.3127,245967750092,192664703777636,1.61575248783203e+17,0.5638,0.60651,0.63989,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3585.4268,Heliconiinae,Heliconius,numata,bicoloratus,v,Ant,g,Ithomiinae,m-aurora
1128,2135,M,a-s,aurora,1082059.0,1759.0306,1832,125.6477,1303558868657,1712426259680520,2.38576958136578e+18,0.59912,0.6361,0.66515,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4698.4991,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1129,2135,M,a-s,aurora,1074860.0,1765.2908,1830,102.1993,1293048068121,1699874177411360,2.37073950477691e+18,0.59935,0.63665,0.66594,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4782.624,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1130,2135,M,a-s,aurora,771316.0,1196.0416,1193,9.9167,363616617233,309350042712851,2.81439865414908e+17,0.57553,0.61816,0.65148,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3654.2207,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1131,2135,M,a-s,aurora,655011.0,1189.2337,1128,42.0211,255345356378,208413891549894,1.85020735808046e+17,0.55352,0.60523,0.6463,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4221.4726,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1132,2135,M,a-s,aurora,1076182.0,1766.6864,1828,101.6366,1289833375219,1693671735775540,2.35951700471665e+18,0.59889,0.63631,0.66567,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4705.2341,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1133,2135,M,a-s,aurora,1084678.0,1763.3192,1836,121.2514,1308657645456,1721323085918110,2.40152627257198e+18,0.59826,0.6353,0.66439,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4748.3153,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1134,2135,M,a-s,aurora,655803.0,1188.0027,1129,31.8813,254920363749,207792127538445,1.84214606796143e+17,0.55223,0.60384,0.64483,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4224.0584,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1135,2135,M,a-s,aurora,770607.0,1196.5228,1193,-20.595,362884635837,308656184647467,2.8076966359752e+17,0.57521,0.61788,0.65124,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3628.3212,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1136,3019,M,a-s,aurora,1049845.0,1734.9493,1812,105.4247,1278862702305,1678166393184070,2.33151390433124e+18,0.6091,0.64528,0.67371,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4757.629,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1137,3019,M,a-s,aurora,1049723.0,1727.0829,1803,92.3697,1260035721709,1641975265682280,2.26482583635642e+18,0.60766,0.64383,0.67219,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4758.0554,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1138,3019,M,a-s,aurora,517159.0,1215.0104,1219,58.6653,251233572788,216949178294672,2.00192484825523e+17,0.57177,0.6141,0.64707,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3303.9221,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1139,3019,M,a-s,aurora,720617.0,1214.2129,1241,54.1566,347772997358,299896664995348,2.76764560542096e+17,0.55979,0.60161,0.63435,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3582.3385,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1140,3019,M,a-s,aurora,1053485.0,1729.028,1802,100.1009,1265423226692,1650202151559720,2.27815189229825e+18,0.6082,0.64449,0.67295,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4730.3914,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1141,3019,M,a-s,aurora,1051344.0,1733.508,1812,122.5689,1277929893937,1675408874115810,2.3258025358088e+18,0.60845,0.64462,0.67305,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4788.96,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1142,3019,M,a-s,aurora,718854.0,1213.3681,1241,58.8479,347067161595,299277876415263,2.76182363932293e+17,0.55991,0.60169,0.63441,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3650.0369,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1143,3019,M,a-s,aurora,517344.0,1217.5758,1220,57.2347,250525942693,216266854639361,1.99519779349338e+17,0.5704,0.61288,0.64594,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3375.4957,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1144,3020,M,a-s,aurora,1013064.0,1712.1427,1766,122.881,1127913778750,1428280606000110,1.9175117055592e+18,0.59749,0.63494,0.66418,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4521.0016,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1145,3020,M,a-s,aurora,1026413.0,1739.7025,1803,125.3965,1206034255267,1564038380875160,2.14936316687898e+18,0.60121,0.63823,0.66719,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4736.2148,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1146,3020,M,a-s,aurora,690651.0,1193.4616,1215,-18.258,325494823529,277284953851389,2.53064532898933e+17,0.56502,0.60717,0.64035,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3451.6105,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1147,3020,M,a-s,aurora,477569.0,1155.7731,1182,-157.6066,205292978757,167998924434195,1.47508877553863e+17,0.55469,0.59723,0.63071,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3205.6379,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1148,3020,M,a-s,aurora,1031479.0,1744.0696,1807,123.5804,1212508700283,1573989211504350,2.16557807709806e+18,0.6,0.63712,0.66615,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4762.0483,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1149,3020,M,a-s,aurora,1014946.0,1710.9161,1763,122.6549,1120497741416,1414614248289700,1.89396749638214e+18,0.59598,0.6336,0.66295,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4528.2564,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1150,3020,M,a-s,aurora,476718.0,1154.9516,1182,-188.9234,205091330987,167804872256461,1.47285286339212e+17,0.55491,0.59735,0.63075,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3205.2531,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1151,3020,M,a-s,aurora,687245.0,1193.5357,1214,-31.0339,320328276824,271789792634988,2.47050703208137e+17,0.56237,0.60463,0.63782,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3501.309,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1152,3021,F,a-s,aurora,1047197.0,1779.4231,1835,148.0826,1318675143737,1760296202493580,2.48437487154168e+18,0.61153,0.64796,0.67633,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4742.7245,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1153,3021,F,a-s,aurora,1041689.0,1769.2552,1834,143.2766,1315325993951,1753631082961640,2.46982209270645e+18,0.6127,0.64864,0.6766,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4678.9011,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1154,3021,F,a-s,aurora,687287.0,1243.022,1269,74.123,377473615921,341395698601811,3.29164106493458e+17,0.584,0.62409,0.65555,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3487.7354,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1155,3021,F,a-s,aurora,549266.0,1260.4729,1255,154.7606,298380801076,269625794594994,2.59288424599823e+17,0.58729,0.62856,0.66047,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4003.9537,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1156,3021,F,a-s,aurora,1044426.0,1770.0519,1833,174.6696,1315799042850,1753187405418530,2.46800880004902e+18,0.61234,0.64837,0.6764,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4732.4158,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1157,3021,F,a-s,aurora,1046373.0,1780.5703,1833,135.5514,1318905941590,1761514873989590,2.48737634587181e+18,0.61249,0.64899,0.67741,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4685.3031,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1158,3021,F,a-s,aurora,549227.0,1259.9177,1257,152.0113,298770082277,270082742838033,2.598306409724e+17,0.58676,0.62793,0.65978,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4048.7405,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1159,3021,F,a-s,aurora,685227.0,1241.2061,1258,75.963,368073792685,330192614171991,3.15900047763714e+17,0.5826,0.6232,0.65501,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3501.2085,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1160,3022,F,a-s,aurora,1023322.0,1758.9663,1809,163.2667,1277428534114,1692992281157330,2.36960912868867e+18,0.61762,0.6538,0.68191,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4701.761,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1161,3022,F,a-s,aurora,1025299.0,1764.1191,1806,171.4271,1253272564580,1649797152043420,2.294838596192e+18,0.61218,0.64885,0.67726,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4736.3224,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1162,3022,F,a-s,aurora,720302.0,1277.2016,1289,-11.9642,382321935348,345852153194258,3.34684621793496e+17,0.5652,0.60749,0.64051,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3675.4755,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1163,3022,F,a-s,aurora,560601.0,1257.3127,1250,274.6365,302775224333,272555747390605,2.61032561628514e+17,0.58793,0.62906,0.66085,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3543.6938,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1164,3022,F,a-s,aurora,1026575.0,1768.2157,1809,153.5136,1255541840992,1654492894690230,2.3042009983107e+18,0.61134,0.64812,0.67662,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4770.298,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1165,3022,F,a-s,aurora,1021485.0,1758.9277,1804,144.0026,1269351051211,1679639855871250,2.34750891929595e+18,0.61793,0.65427,0.68251,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4704.9326,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1166,3022,F,a-s,aurora,561683.0,1257.705,1252,272.1564,306053247192,276378487667676,2.65502344741618e+17,0.58959,0.63057,0.66228,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3557.4095,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1167,3022,F,a-s,aurora,717906.0,1273.8192,1286,11.7977,379127864746,342120074152650,3.30285482737612e+17,0.56509,0.60738,0.64042,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3620.3973,Ithomiinae,Melinaea,menophilus,ssp. nov.,v,Ant,g,Ithomiinae,m-aurora
1168,11,M,a-s,aurora,1125957.0,1780.9882,1905,120.0182,1588673766300,2215278425366050,3.26503697600871e+18,0.62354,0.65777,0.68501,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,5274.2636,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1169,11,M,a-s,aurora,1111222.0,1739.3061,1835,163.118,1368931841313,1806913843885060,2.52700866138876e+18,0.60486,0.64083,0.66921,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4780.097,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1170,11,M,a-s,aurora,770816.0,1204.7701,1269,5.8853,428457964383,386592069081675,3.72091766147449e+17,0.58751,0.62609,0.65685,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3957.6421,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1171,11,M,a-s,aurora,766289.0,1184.0877,1184,0.82894,348692823786,292446064812636,2.62522069243213e+17,0.56974,0.61263,0.64616,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3710.9486,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1172,11,M,a-s,aurora,1111244.0,1738.2749,1832,157.0568,1357596191770,1786033090236280,2.4896019955838e+18,0.60333,0.63939,0.66781,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4815.3691,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1173,11,M,a-s,aurora,1130548.0,1785.0062,1910,118.0985,1541845552579,2124208020911840,3.0958613164517e+18,0.61142,0.64605,0.6735,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,5120.0382,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1174,11,M,a-s,aurora,767027.0,1183.6432,1180,-10.8961,348678043547,292257515675867,2.6216892817835e+17,0.57138,0.61438,0.64798,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3729.2329,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1175,11,M,a-s,aurora,772238.0,1204.3216,1270,4.0658,427990802835,385799592743973,3.71050919665084e+17,0.58619,0.62479,0.65557,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3942.4877,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1176,12,M,a-s,aurora,1064078.0,1708.976,1782,130.1583,1235467036808,1590142528216460,2.17094473945373e+18,0.60467,0.64157,0.67067,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4649.0848,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1177,12,M,a-s,aurora,1055383.0,1713.1102,1781,93.2272,1192918995036,1522420666232190,2.0624910885781e+18,0.59695,0.63442,0.66387,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4599.1021,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1178,12,M,a-s,aurora,763152.0,1163.0207,1154,-8.6166,330679125612,270711539208870,2.36915111388627e+17,0.57042,0.61342,0.64683,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3704.1202,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1179,12,M,a-s,aurora,760200.0,1132.7622,1136,-4.4536,321485832960,259186143687236,2.23444525004377e+17,0.57245,0.61496,0.64816,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3680.5882,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1180,12,M,a-s,aurora,1053875.0,1711.4599,1779,101.4217,1190301535296,1518194373162500,2.05541221644149e+18,0.59739,0.63485,0.66428,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4574.7518,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1181,12,M,a-s,aurora,1065707.0,1716.5337,1786,80.5396,1242271899746,1603157033221040,2.19476847875441e+18,0.60452,0.64155,0.67074,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4628.7934,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1182,12,M,a-s,aurora,757641.0,1132.415,1137,-6.4828,322241693567,260260945745841,2.24754654157062e+17,0.57359,0.61596,0.64908,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3682.3872,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1183,12,M,a-s,aurora,758114.0,1159.2704,1146,-2.0355,326704174642,266670798783682,2.32683356553884e+17,0.57283,0.61597,0.64949,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,3650.4045,Heliconiinae,Heliconius,numata,arcuella,v,Ant,g,Ithomiinae,m-aurora
1184,16,F,a-s,aurora,1094126.0,1770.8582,1827,153.3363,1386323841368,1852432030775970,2.61649050222868e+18,0.61611,0.65236,0.68065,796.6858,862.0,-58.4482,202659177288.0,112615953515302.0,6.79109497967825e+16,0.50415,0.5472,0.58186,4872.7346,Ithomiinae,Melinaea,satevis,tarapotensis,v,Ant,g,Ithomiinae,m-aurora
